study_name,participant_id,qualtrics_code,aoa,full_question,group,field,lemma,num_senses,prompt,definition,example,sense_name,example_source,notes,Num_WN_Examples,orig_aoa
sp_pilot,sp_pilot_4,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_4,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_4,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_5,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_5,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_5,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_6,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_6,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_6,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_7,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_7,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_7,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_8,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_8,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_8,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_9,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_9,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_9,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_10,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_10,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_10,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_11,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_11,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_11,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_12,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_12,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp_pilot,sp_pilot_12,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
